,support,itemsets
430,0.7288271977469322,"frozenset({'eggs', 'bread', 'coca-cola'})"
431,0.6767250050291692,"frozenset({'bread', 'coca-cola', 'honey'})"
432,0.6789378394689197,"frozenset({'juice', 'bread', 'coca-cola'})"
433,0.7083081874874271,"frozenset({'milk', 'bread', 'coca-cola'})"
434,0.6976463488231744,"frozenset({'bread', 'coca-cola', 'pens'})"
435,0.7028766847716758,"frozenset({'pepper', 'bread', 'coca-cola'})"
436,0.6906055119694227,"frozenset({'salt', 'bread', 'coca-cola'})"
437,0.6889961778314222,"frozenset({'sugar', 'bread', 'coca-cola'})"
438,0.6763226714946691,"frozenset({'bread', 'tea', 'coca-cola'})"
439,0.6972440152886743,"frozenset({'bread', 'tomatoes', 'coca-cola'})"
440,0.7191711929189298,"frozenset({'vodka', 'bread', 'coca-cola'})"
441,0.7054918527459264,"frozenset({'water', 'bread', 'coca-cola'})"
442,0.7133373566686784,"frozenset({'wine', 'bread', 'coca-cola'})"
443,0.7384832025749346,"frozenset({'coffee', 'bread', 'eggs'})"
444,0.6869845101589217,"frozenset({'coffee', 'bread', 'honey'})"
445,0.6970428485214243,"frozenset({'coffee', 'juice', 'bread'})"
446,0.7338563669281835,"frozenset({'milk', 'coffee', 'bread'})"
447,0.7215851941259304,"frozenset({'coffee', 'bread', 'pens'})"
448,0.6789378394689197,"frozenset({'pepper', 'coffee', 'bread'})"
449,0.7016696841681754,"frozenset({'coffee', 'salt', 'bread'})"
450,0.6815530074431704,"frozenset({'coffee', 'bread', 'sugar'})"
451,0.7026755180044256,"frozenset({'coffee', 'bread', 'tea'})"
452,0.700060350030175,"frozenset({'coffee', 'bread', 'tomatoes'})"
453,0.7093140213236774,"frozenset({'vodka', 'coffee', 'bread'})"
454,0.6849728424864212,"frozenset({'coffee', 'water', 'bread'})"
455,0.7058941862804264,"frozenset({'wine', 'coffee', 'bread'})"
456,0.7099175216254274,"frozenset({'eggs', 'bread', 'honey'})"
457,0.7286260309796821,"frozenset({'juice', 'bread', 'eggs'})"
458,0.7384832025749346,"frozenset({'milk', 'bread', 'eggs'})"
459,0.7366727016696841,"frozenset({'eggs', 'bread', 'pens'})"
460,0.7252061959364313,"frozenset({'pepper', 'bread', 'eggs'})"
461,0.723798028565681,"frozenset({'salt', 'bread', 'eggs'})"
462,0.6887950110641722,"frozenset({'eggs', 'bread', 'sugar'})"
463,0.723798028565681,"frozenset({'bread', 'tea', 'eggs'})"
464,0.7127338563669282,"frozenset({'bread', 'tomatoes', 'eggs'})"
465,0.7326493663246831,"frozenset({'vodka', 'bread', 'eggs'})"
466,0.7083081874874271,"frozenset({'water', 'bread', 'eggs'})"
467,0.7362703681351841,"frozenset({'wine', 'bread', 'eggs'})"
468,0.6765238382619191,"frozenset({'juice', 'bread', 'honey'})"
469,0.7044860189096761,"frozenset({'milk', 'bread', 'honey'})"
470,0.7014685174009254,"frozenset({'pens', 'bread', 'honey'})"
471,0.6805471736069202,"frozenset({'pepper', 'bread', 'honey'})"
472,0.6968416817541742,"frozenset({'salt', 'bread', 'honey'})"
473,0.6445383222691611,"frozenset({'sugar', 'bread', 'honey'})"
474,0.6720981693824181,"frozenset({'bread', 'tea', 'honey'})"
475,0.6668678334339168,"frozenset({'bread', 'tomatoes', 'honey'})"
476,0.7117280225306779,"frozenset({'vodka', 'bread', 'honey'})"
477,0.6658619995976665,"frozenset({'water', 'bread', 'honey'})"
478,0.6791390062361697,"frozenset({'wine', 'bread', 'honey'})"
479,0.7040836853751761,"frozenset({'milk', 'juice', 'bread'})"
480,0.7103198551599276,"frozenset({'juice', 'bread', 'pens'})"
481,0.6926171796419232,"frozenset({'pepper', 'juice', 'bread'})"
482,0.6731040032186683,"frozenset({'juice', 'salt', 'bread'})"
483,0.6539931603299135,"frozenset({'juice', 'bread', 'sugar'})"
484,0.6916113458056729,"frozenset({'juice', 'bread', 'tea'})"
485,0.6634479983906658,"frozenset({'juice', 'bread', 'tomatoes'})"
486,0.7002615167974251,"frozenset({'vodka', 'juice', 'bread'})"
487,0.6729028364514182,"frozenset({'juice', 'water', 'bread'})"
488,0.6793401730034199,"frozenset({'wine', 'juice', 'bread'})"
489,0.7207805270569302,"frozenset({'milk', 'bread', 'pens'})"
490,0.6950311808489238,"frozenset({'milk', 'pepper', 'bread'})"
491,0.6928183464091732,"frozenset({'milk', 'salt', 'bread'})"
492,0.6652584992959163,"frozenset({'milk', 'bread', 'sugar'})"
493,0.7024743512371756,"frozenset({'milk', 'bread', 'tea'})"
494,0.7069000201166767,"frozenset({'milk', 'bread', 'tomatoes'})"
495,0.7109233554616777,"frozenset({'milk', 'vodka', 'bread'})"
496,0.6867833433916717,"frozenset({'milk', 'water', 'bread'})"
497,0.6964393482196741,"frozenset({'milk', 'wine', 'bread'})"
498,0.6853751760209214,"frozenset({'pepper', 'bread', 'pens'})"
499,0.6912090122711728,"frozenset({'salt', 'bread', 'pens'})"
500,0.6708911687789177,"frozenset({'sugar', 'bread', 'pens'})"
501,0.691812512572923,"frozenset({'bread', 'tea', 'pens'})"
502,0.687789177227922,"frozenset({'bread', 'tomatoes', 'pens'})"
503,0.7097163548581774,"frozenset({'vodka', 'bread', 'pens'})"
504,0.6873868436934218,"frozenset({'water', 'bread', 'pens'})"
505,0.6950311808489238,"frozenset({'wine', 'bread', 'pens'})"
506,0.6765238382619191,"frozenset({'pepper', 'salt', 'bread'})"
507,0.6545966606316637,"frozenset({'pepper', 'bread', 'sugar'})"
508,0.6859786763226715,"frozenset({'pepper', 'bread', 'tea'})"
509,0.6676725005029169,"frozenset({'pepper', 'bread', 'tomatoes'})"
510,0.7038825186079259,"frozenset({'vodka', 'pepper', 'bread'})"
511,0.6855763427881714,"frozenset({'pepper', 'water', 'bread'})"
512,0.6811506739086702,"frozenset({'wine', 'pepper', 'bread'})"
513,0.647958157312412,"frozenset({'salt', 'bread', 'sugar'})"
514,0.6861798430899215,"frozenset({'salt', 'bread', 'tea'})"
515,0.6891973445986723,"frozenset({'salt', 'bread', 'tomatoes'})"
516,0.7083081874874271,"frozenset({'vodka', 'salt', 'bread'})"
517,0.6537919935626635,"frozenset({'salt', 'water', 'bread'})"
518,0.6851740092536713,"frozenset({'wine', 'salt', 'bread'})"
519,0.6682760008046671,"frozenset({'bread', 'tea', 'sugar'})"
520,0.6547978273989137,"frozenset({'bread', 'tomatoes', 'sugar'})"
521,0.6910078455039228,"frozenset({'vodka', 'bread', 'sugar'})"
522,0.6682760008046671,"frozenset({'water', 'bread', 'sugar'})"
523,0.668074834037417,"frozenset({'wine', 'bread', 'sugar'})"
524,0.6805471736069202,"frozenset({'tea', 'bread', 'tomatoes'})"
525,0.7109233554616777,"frozenset({'vodka', 'bread', 'tea'})"
526,0.6795413397706699,"frozenset({'water', 'bread', 'tea'})"
527,0.6934218467109233,"frozenset({'wine', 'bread', 'tea'})"
528,0.6795413397706699,"frozenset({'vodka', 'bread', 'tomatoes'})"
529,0.6684771675719171,"frozenset({'water', 'bread', 'tomatoes'})"
530,0.6916113458056729,"frozenset({'wine', 'bread', 'tomatoes'})"
531,0.6964393482196741,"frozenset({'vodka', 'water', 'bread'})"
532,0.7189700261516797,"frozenset({'wine', 'vodka', 'bread'})"
533,0.6795413397706699,"frozenset({'wine', 'water', 'bread'})"
534,0.6934218467109233,"frozenset({'cheese', 'chocolate', 'butter'})"
535,0.6779320056326695,"frozenset({'cheese', 'butter', 'coca-cola'})"
536,0.7069000201166767,"frozenset({'coffee', 'cheese', 'butter'})"
537,0.7177630255481794,"frozenset({'cheese', 'butter', 'eggs'})"
538,0.700060350030175,"frozenset({'cheese', 'butter', 'honey'})"
539,0.6727016696841682,"frozenset({'juice', 'cheese', 'butter'})"
540,0.7073023536511768,"frozenset({'milk', 'cheese', 'butter'})"
541,0.7012673506336753,"frozenset({'cheese', 'butter', 'pens'})"
542,0.6789378394689197,"frozenset({'pepper', 'cheese', 'butter'})"
543,0.6805471736069202,"frozenset({'cheese', 'salt', 'butter'})"
544,0.6624421645544156,"frozenset({'cheese', 'butter', 'sugar'})"
545,0.6835646751156709,"frozenset({'cheese', 'butter', 'tea'})"
546,0.6775296720981694,"frozenset({'cheese', 'butter', 'tomatoes'})"
547,0.7231945282639308,"frozenset({'vodka', 'cheese', 'butter'})"
548,0.6751156708911688,"frozenset({'cheese', 'water', 'butter'})"
549,0.6863810098571715,"frozenset({'wine', 'cheese', 'butter'})"
550,0.692013679340173,"frozenset({'chocolate', 'butter', 'coca-cola'})"
551,0.6849728424864212,"frozenset({'coffee', 'chocolate', 'butter'})"
552,0.7187688593844297,"frozenset({'chocolate', 'butter', 'eggs'})"
553,0.6733051699859183,"frozenset({'chocolate', 'butter', 'honey'})"
554,0.6688795011064173,"frozenset({'juice', 'chocolate', 'butter'})"
555,0.6829611748139207,"frozenset({'milk', 'chocolate', 'butter'})"
556,0.6819553409776705,"frozenset({'chocolate', 'butter', 'pens'})"
557,0.6769261717964192,"frozenset({'pepper', 'chocolate', 'butter'})"
558,0.6636491651579159,"frozenset({'salt', 'chocolate', 'butter'})"
559,0.6509756588211627,"frozenset({'chocolate', 'butter', 'sugar'})"
560,0.6708911687789177,"frozenset({'chocolate', 'butter', 'tea'})"
561,0.6616374974854154,"frozenset({'chocolate', 'butter', 'tomatoes'})"
562,0.7165560249446792,"frozenset({'vodka', 'chocolate', 'butter'})"
563,0.6831623415811708,"frozenset({'water', 'butter', 'chocolate'})"
564,0.6791390062361697,"frozenset({'wine', 'chocolate', 'butter'})"
565,0.6819553409776705,"frozenset({'coffee', 'butter', 'coca-cola'})"
566,0.7129350231341782,"frozenset({'eggs', 'butter', 'coca-cola'})"
567,0.6785355059344196,"frozenset({'butter', 'coca-cola', 'honey'})"
568,0.6650573325286663,"frozenset({'juice', 'butter', 'coca-cola'})"
569,0.7038825186079259,"frozenset({'milk', 'butter', 'coca-cola'})"
570,0.6791390062361697,"frozenset({'butter', 'coca-cola', 'pens'})"
571,0.6916113458056729,"frozenset({'pepper', 'butter', 'coca-cola'})"
572,0.6785355059344196,"frozenset({'salt', 'butter', 'coca-cola'})"
573,0.6720981693824181,"frozenset({'sugar', 'butter', 'coca-cola'})"
574,0.6648561657614163,"frozenset({'butter', 'tea', 'coca-cola'})"
575,0.7020720177026755,"frozenset({'butter', 'tomatoes', 'coca-cola'})"
576,0.7191711929189298,"frozenset({'vodka', 'butter', 'coca-cola'})"
577,0.7155501911084289,"frozenset({'water', 'butter', 'coca-cola'})"
578,0.7211828605914303,"frozenset({'wine', 'butter', 'coca-cola'})"
579,0.7002615167974251,"frozenset({'coffee', 'butter', 'eggs'})"
580,0.6757191711929189,"frozenset({'coffee', 'butter', 'honey'})"
581,0.6787366727016697,"frozenset({'coffee', 'juice', 'butter'})"
582,0.7079058539529269,"frozenset({'milk', 'coffee', 'butter'})"
583,0.6914101790384228,"frozenset({'coffee', 'butter', 'pens'})"
584,0.6642526654596661,"frozenset({'pepper', 'coffee', 'butter'})"
585,0.6769261717964192,"frozenset({'coffee', 'salt', 'butter'})"
586,0.668074834037417,"frozenset({'coffee', 'butter', 'sugar'})"
587,0.6807483403741702,"frozenset({'coffee', 'butter', 'tea'})"
588,0.684168175417421,"frozenset({'coffee', 'butter', 'tomatoes'})"
589,0.6976463488231744,"frozenset({'vodka', 'coffee', 'butter'})"
590,0.6906055119694227,"frozenset({'coffee', 'water', 'butter'})"
591,0.6930195131764233,"frozenset({'wine', 'coffee', 'butter'})"
592,0.7115268557634279,"frozenset({'eggs', 'butter', 'honey'})"
593,0.695835847917924,"frozenset({'juice', 'butter', 'eggs'})"
594,0.7149466908066787,"frozenset({'milk', 'butter', 'eggs'})"
595,0.7147455240394287,"frozenset({'eggs', 'butter', 'pens'})"
596,0.6952323476161738,"frozenset({'pepper', 'butter', 'eggs'})"
597,0.6996580164956749,"frozenset({'salt', 'butter', 'eggs'})"
598,0.6827600080466707,"frozenset({'eggs', 'butter', 'sugar'})"
599,0.6964393482196741,"frozenset({'butter', 'tea', 'eggs'})"
600,0.6970428485214243,"frozenset({'butter', 'tomatoes', 'eggs'})"
601,0.7225910279621807,"frozenset({'vodka', 'butter', 'eggs'})"
602,0.6994568497284248,"frozenset({'water', 'butter', 'eggs'})"
603,0.7250050291691813,"frozenset({'wine', 'butter', 'eggs'})"
604,0.6690806678736673,"frozenset({'juice', 'butter', 'honey'})"
605,0.7066988533494267,"frozenset({'milk', 'butter', 'honey'})"
606,0.6906055119694227,"frozenset({'pens', 'butter', 'honey'})"
607,0.6775296720981694,"frozenset({'pepper', 'butter', 'honey'})"
608,0.6916113458056729,"frozenset({'salt', 'butter', 'honey'})"
609,0.6658619995976665,"frozenset({'sugar', 'butter', 'honey'})"
610,0.6706900020116676,"frozenset({'butter', 'tea', 'honey'})"
611,0.6698853349426674,"frozenset({'butter', 'tomatoes', 'honey'})"
612,0.7125326895996781,"frozenset({'vodka', 'butter', 'honey'})"
613,0.6831623415811708,"frozenset({'water', 'butter', 'honey'})"
614,0.6851740092536713,"frozenset({'wine', 'butter', 'honey'})"
615,0.6908066787366727,"frozenset({'milk', 'juice', 'butter'})"
616,0.6809495071414202,"frozenset({'juice', 'butter', 'pens'})"
617,0.6564071615369141,"frozenset({'pepper', 'juice', 'butter'})"
618,0.6568094950714142,"frozenset({'juice', 'salt', 'butter'})"
619,0.648360490846912,"frozenset({'juice', 'butter', 'sugar'})"
620,0.6729028364514182,"frozenset({'juice', 'butter', 'tea'})"
621,0.6586199959766647,"frozenset({'juice', 'butter', 'tomatoes'})"
622,0.692214846107423,"frozenset({'vodka', 'juice', 'butter'})"
623,0.6751156708911688,"frozenset({'juice', 'water', 'butter'})"
624,0.6702876684771676,"frozenset({'wine', 'juice', 'butter'})"
625,0.6942265137799235,"frozenset({'milk', 'butter', 'pens'})"
626,0.6847716757191712,"frozenset({'milk', 'pepper', 'butter'})"
627,0.6811506739086702,"frozenset({'milk', 'salt', 'butter'})"
628,0.6549989941661637,"frozenset({'milk', 'butter', 'sugar'})"
629,0.6910078455039228,"frozenset({'milk', 'butter', 'tea'})"
630,0.7123315228324281,"frozenset({'milk', 'butter', 'tomatoes'})"
631,0.7046871856769261,"frozenset({'vodka', 'butter', 'milk'})"
632,0.7054918527459264,"frozenset({'milk', 'water', 'butter'})"
633,0.695835847917924,"frozenset({'wine', 'butter', 'milk'})"
634,0.6783343391671696,"frozenset({'pepper', 'butter', 'pens'})"
635,0.6654596660631663,"frozenset({'salt', 'butter', 'pens'})"
636,0.6666666666666666,"frozenset({'sugar', 'butter', 'pens'})"
637,0.6694830014081674,"frozenset({'butter', 'tea', 'pens'})"
638,0.6630456648561658,"frozenset({'butter', 'tomatoes', 'pens'})"
639,0.6946288473144236,"frozenset({'vodka', 'butter', 'pens'})"
640,0.6906055119694227,"frozenset({'water', 'butter', 'pens'})"
641,0.6875880104606719,"frozenset({'wine', 'butter', 'pens'})"
642,0.6662643331321666,"frozenset({'pepper', 'salt', 'butter'})"
643,0.6652584992959163,"frozenset({'pepper', 'butter', 'sugar'})"
644,0.6710923355461678,"frozenset({'pepper', 'butter', 'tea'})"
645,0.6650573325286663,"frozenset({'pepper', 'butter', 'tomatoes'})"
646,0.6887950110641722,"frozenset({'vodka', 'pepper', 'butter'})"
647,0.6891973445986723,"frozenset({'pepper', 'water', 'butter'})"
648,0.6741098370549186,"frozenset({'wine', 'pepper', 'butter'})"
649,0.6475558237779119,"frozenset({'salt', 'butter', 'sugar'})"
650,0.6783343391671696,"frozenset({'salt', 'butter', 'tea'})"
651,0.6777308388654194,"frozenset({'salt', 'butter', 'tomatoes'})"
652,0.692013679340173,"frozenset({'vodka', 'salt', 'butter'})"
653,0.663850331925166,"frozenset({'salt', 'water', 'butter'})"
654,0.6845705089519212,"frozenset({'wine', 'salt', 'butter'})"
655,0.6626433313216656,"frozenset({'butter', 'tea', 'sugar'})"
656,0.6537919935626635,"frozenset({'butter', 'tomatoes', 'sugar'})"
657,0.6853751760209214,"frozenset({'vodka', 'butter', 'sugar'})"
658,0.67994367330517,"frozenset({'water', 'butter', 'sugar'})"
659,0.6694830014081674,"frozenset({'wine', 'butter', 'sugar'})"
660,0.6783343391671696,"frozenset({'tea', 'butter', 'tomatoes'})"
661,0.7006638503319251,"frozenset({'vodka', 'butter', 'tea'})"
662,0.6789378394689197,"frozenset({'water', 'butter', 'tea'})"
663,0.6747133373566687,"frozenset({'wine', 'butter', 'tea'})"
664,0.6809495071414202,"frozenset({'vodka', 'butter', 'tomatoes'})"
665,0.696037014685174,"frozenset({'water', 'butter', 'tomatoes'})"
666,0.7014685174009254,"frozenset({'wine', 'butter', 'tomatoes'})"
667,0.7050895192114263,"frozenset({'vodka', 'water', 'butter'})"
668,0.723798028565681,"frozenset({'vodka', 'wine', 'butter'})"
669,0.6968416817541742,"frozenset({'wine', 'water', 'butter'})"
670,0.6889961778314222,"frozenset({'cheese', 'chocolate', 'coca-cola'})"
671,0.6912090122711728,"frozenset({'coffee', 'cheese', 'chocolate'})"
672,0.7169583584791792,"frozenset({'cheese', 'chocolate', 'eggs'})"
673,0.6628444980889157,"frozenset({'cheese', 'chocolate', 'honey'})"
674,0.6543954938644136,"frozenset({'juice', 'cheese', 'chocolate'})"
675,0.7010661838664253,"frozenset({'milk', 'cheese', 'chocolate'})"
676,0.6883926775296721,"frozenset({'cheese', 'chocolate', 'pens'})"
677,0.660229330114665,"frozenset({'pepper', 'cheese', 'chocolate'})"
678,0.6684771675719171,"frozenset({'salt', 'cheese', 'chocolate'})"
679,0.6612351639509153,"frozenset({'cheese', 'chocolate', 'sugar'})"
680,0.6582176624421645,"frozenset({'cheese', 'chocolate', 'tea'})"
681,0.6541943270971635,"frozenset({'cheese', 'chocolate', 'tomatoes'})"
682,0.7115268557634279,"frozenset({'vodka', 'cheese', 'chocolate'})"
683,0.6531884932609133,"frozenset({'cheese', 'water', 'chocolate'})"
684,0.6594246630456648,"frozenset({'wine', 'cheese', 'chocolate'})"
685,0.695835847917924,"frozenset({'coffee', 'cheese', 'coca-cola'})"
686,0.6986521826594246,"frozenset({'eggs', 'cheese', 'coca-cola'})"
687,0.6549989941661637,"frozenset({'cheese', 'coca-cola', 'honey'})"
688,0.6491651579159123,"frozenset({'juice', 'cheese', 'coca-cola'})"
689,0.7036813518406759,"frozenset({'milk', 'cheese', 'coca-cola'})"
690,0.6835646751156709,"frozenset({'cheese', 'coca-cola', 'pens'})"
691,0.6771273385636692,"frozenset({'pepper', 'cheese', 'coca-cola'})"
692,0.6704888352444176,"frozenset({'cheese', 'salt', 'coca-cola'})"
693,0.6674713337356669,"frozenset({'cheese', 'sugar', 'coca-cola'})"
694,0.6499698249849125,"frozenset({'cheese', 'tea', 'coca-cola'})"
695,0.6731040032186683,"frozenset({'cheese', 'tomatoes', 'coca-cola'})"
696,0.7109233554616777,"frozenset({'vodka', 'cheese', 'coca-cola'})"
697,0.6672701669684168,"frozenset({'cheese', 'water', 'coca-cola'})"
698,0.6873868436934218,"frozenset({'wine', 'cheese', 'coca-cola'})"
699,0.7095151880909274,"frozenset({'coffee', 'cheese', 'eggs'})"
700,0.6837658418829209,"frozenset({'coffee', 'cheese', 'honey'})"
701,0.6902031784349225,"frozenset({'coffee', 'juice', 'cheese'})"
702,0.7330516998591833,"frozenset({'milk', 'coffee', 'cheese'})"
703,0.7103198551599276,"frozenset({'coffee', 'cheese', 'pens'})"
704,0.6735063367531684,"frozenset({'pepper', 'coffee', 'cheese'})"
705,0.6902031784349225,"frozenset({'coffee', 'cheese', 'salt'})"
706,0.6873868436934218,"frozenset({'coffee', 'cheese', 'sugar'})"
707,0.6962381814524241,"frozenset({'coffee', 'cheese', 'tea'})"
708,0.7050895192114263,"frozenset({'coffee', 'cheese', 'tomatoes'})"
709,0.7133373566686784,"frozenset({'vodka', 'coffee', 'cheese'})"
710,0.6829611748139207,"frozenset({'coffee', 'cheese', 'water'})"
711,0.7002615167974251,"frozenset({'wine', 'coffee', 'cheese'})"
712,0.7066988533494267,"frozenset({'eggs', 'cheese', 'honey'})"
713,0.6934218467109233,"frozenset({'juice', 'cheese', 'eggs'})"
714,0.7113256889961779,"frozenset({'milk', 'cheese', 'eggs'})"
715,0.7177630255481794,"frozenset({'eggs', 'cheese', 'pens'})"
716,0.692214846107423,"frozenset({'pepper', 'cheese', 'eggs'})"
717,0.6924160128746731,"frozenset({'cheese', 'salt', 'eggs'})"
718,0.6749145041239187,"frozenset({'eggs', 'cheese', 'sugar'})"
719,0.692013679340173,"frozenset({'cheese', 'tea', 'eggs'})"
720,0.6795413397706699,"frozenset({'cheese', 'tomatoes', 'eggs'})"
721,0.728223697445182,"frozenset({'vodka', 'cheese', 'eggs'})"
722,0.68014484007242,"frozenset({'cheese', 'water', 'eggs'})"
723,0.7022731844699256,"frozenset({'wine', 'cheese', 'eggs'})"
724,0.6545966606316637,"frozenset({'juice', 'cheese', 'honey'})"
725,0.7014685174009254,"frozenset({'milk', 'cheese', 'honey'})"
726,0.6795413397706699,"frozenset({'cheese', 'pens', 'honey'})"
727,0.6660631663649165,"frozenset({'pepper', 'cheese', 'honey'})"
728,0.6773285053309194,"frozenset({'cheese', 'salt', 'honey'})"
729,0.648159324079662,"frozenset({'cheese', 'sugar', 'honey'})"
730,0.6564071615369141,"frozenset({'cheese', 'tea', 'honey'})"
731,0.6541943270971635,"frozenset({'cheese', 'tomatoes', 'honey'})"
732,0.7026755180044256,"frozenset({'vodka', 'cheese', 'honey'})"
733,0.6535908267954134,"frozenset({'cheese', 'water', 'honey'})"
734,0.656205994769664,"frozenset({'wine', 'cheese', 'honey'})"
735,0.6855763427881714,"frozenset({'milk', 'juice', 'cheese'})"
736,0.6737075035204184,"frozenset({'juice', 'cheese', 'pens'})"
737,0.6543954938644136,"frozenset({'pepper', 'juice', 'cheese'})"
738,0.6533896600281633,"frozenset({'salt', 'juice', 'cheese'})"
739,0.6405149869241601,"frozenset({'juice', 'cheese', 'sugar'})"
740,0.651981492657413,"frozenset({'juice', 'cheese', 'tea'})"
741,0.6525849929591632,"frozenset({'juice', 'cheese', 'tomatoes'})"
742,0.6694830014081674,"frozenset({'vodka', 'juice', 'cheese'})"
743,0.6461476564071615,"frozenset({'cheese', 'juice', 'water'})"
744,0.6566083283041642,"frozenset({'wine', 'juice', 'cheese'})"
745,0.7103198551599276,"frozenset({'milk', 'cheese', 'pens'})"
746,0.6900020116676725,"frozenset({'milk', 'pepper', 'cheese'})"
747,0.6898008449004225,"frozenset({'milk', 'cheese', 'salt'})"
748,0.6789378394689197,"frozenset({'milk', 'cheese', 'sugar'})"
749,0.6954335143834238,"frozenset({'milk', 'cheese', 'tea'})"
750,0.7016696841681754,"frozenset({'milk', 'cheese', 'tomatoes'})"
751,0.7143431905049286,"frozenset({'vodka', 'cheese', 'milk'})"
752,0.6853751760209214,"frozenset({'milk', 'cheese', 'water'})"
753,0.6797425065379199,"frozenset({'wine', 'cheese', 'milk'})"
754,0.6690806678736673,"frozenset({'pepper', 'cheese', 'pens'})"
755,0.6783343391671696,"frozenset({'cheese', 'salt', 'pens'})"
756,0.6674713337356669,"frozenset({'cheese', 'sugar', 'pens'})"
757,0.6749145041239187,"frozenset({'cheese', 'tea', 'pens'})"
758,0.6805471736069202,"frozenset({'cheese', 'tomatoes', 'pens'})"
759,0.7034801850734259,"frozenset({'vodka', 'cheese', 'pens'})"
760,0.6731040032186683,"frozenset({'cheese', 'water', 'pens'})"
761,0.6847716757191712,"frozenset({'wine', 'cheese', 'pens'})"
762,0.6556024944679139,"frozenset({'pepper', 'cheese', 'salt'})"
763,0.6393079863206599,"frozenset({'pepper', 'cheese', 'sugar'})"
764,0.6525849929591632,"frozenset({'pepper', 'cheese', 'tea'})"
765,0.6527861597264132,"frozenset({'pepper', 'cheese', 'tomatoes'})"
766,0.6813518406759204,"frozenset({'vodka', 'pepper', 'cheese'})"
767,0.6690806678736673,"frozenset({'pepper', 'cheese', 'water'})"
768,0.6549989941661637,"frozenset({'wine', 'pepper', 'cheese'})"
769,0.6364916515791591,"frozenset({'cheese', 'salt', 'sugar'})"
770,0.6646549989941661,"frozenset({'cheese', 'salt', 'tea'})"
771,0.6682760008046671,"frozenset({'cheese', 'salt', 'tomatoes'})"
772,0.6906055119694227,"frozenset({'vodka', 'cheese', 'salt'})"
773,0.6415208207604104,"frozenset({'salt', 'cheese', 'water'})"
774,0.6554013277006638,"frozenset({'wine', 'cheese', 'salt'})"
775,0.652182659424663,"frozenset({'cheese', 'tea', 'sugar'})"
776,0.6501709917521625,"frozenset({'cheese', 'tomatoes', 'sugar'})"
777,0.6767250050291692,"frozenset({'vodka', 'cheese', 'sugar'})"
778,0.6475558237779119,"frozenset({'cheese', 'water', 'sugar'})"
779,0.6509756588211627,"frozenset({'wine', 'cheese', 'sugar'})"
780,0.664051498692416,"frozenset({'cheese', 'tea', 'tomatoes'})"
781,0.687990343995172,"frozenset({'vodka', 'cheese', 'tea'})"
782,0.6624421645544156,"frozenset({'cheese', 'water', 'tea'})"
783,0.6666666666666666,"frozenset({'wine', 'cheese', 'tea'})"
784,0.6670690002011668,"frozenset({'vodka', 'cheese', 'tomatoes'})"
785,0.6552001609334138,"frozenset({'cheese', 'water', 'tomatoes'})"
786,0.6694830014081674,"frozenset({'wine', 'cheese', 'tomatoes'})"
787,0.6827600080466707,"frozenset({'vodka', 'cheese', 'water'})"
788,0.7022731844699256,"frozenset({'wine', 'vodka', 'cheese'})"
789,0.6547978273989137,"frozenset({'wine', 'cheese', 'water'})"
790,0.6944276805471736,"frozenset({'coffee', 'chocolate', 'coca-cola'})"
791,0.7010661838664253,"frozenset({'eggs', 'chocolate', 'coca-cola'})"
792,0.6459464896399115,"frozenset({'chocolate', 'coca-cola', 'honey'})"
793,0.6656608328304164,"frozenset({'juice', 'chocolate', 'coca-cola'})"
794,0.6966405149869241,"frozenset({'milk', 'chocolate', 'coca-cola'})"
795,0.6745121705894186,"frozenset({'chocolate', 'coca-cola', 'pens'})"
796,0.6793401730034199,"frozenset({'pepper', 'chocolate', 'coca-cola'})"
797,0.6642526654596661,"frozenset({'salt', 'coca-cola', 'chocolate'})"
798,0.6749145041239187,"frozenset({'chocolate', 'sugar', 'coca-cola'})"
799,0.6608328304164152,"frozenset({'chocolate', 'tea', 'coca-cola'})"
800,0.6763226714946691,"frozenset({'chocolate', 'tomatoes', 'coca-cola'})"
801,0.7145443572721787,"frozenset({'vodka', 'chocolate', 'coca-cola'})"
802,0.6861798430899215,"frozenset({'water', 'coca-cola', 'chocolate'})"
803,0.6924160128746731,"frozenset({'wine', 'chocolate', 'coca-cola'})"
804,0.7052906859786763,"frozenset({'coffee', 'chocolate', 'eggs'})"
805,0.6497686582176624,"frozenset({'coffee', 'chocolate', 'honey'})"
806,0.6566083283041642,"frozenset({'coffee', 'juice', 'chocolate'})"
807,0.7036813518406759,"frozenset({'milk', 'coffee', 'chocolate'})"
808,0.6789378394689197,"frozenset({'coffee', 'chocolate', 'pens'})"
809,0.6572118286059143,"frozenset({'pepper', 'coffee', 'chocolate'})"
810,0.6769261717964192,"frozenset({'salt', 'coffee', 'chocolate'})"
811,0.6539931603299135,"frozenset({'coffee', 'chocolate', 'sugar'})"
812,0.6688795011064173,"frozenset({'coffee', 'chocolate', 'tea'})"
813,0.6735063367531684,"frozenset({'coffee', 'chocolate', 'tomatoes'})"
814,0.6924160128746731,"frozenset({'vodka', 'coffee', 'chocolate'})"
815,0.6700865017099176,"frozenset({'coffee', 'water', 'chocolate'})"
816,0.6783343391671696,"frozenset({'wine', 'coffee', 'chocolate'})"
817,0.6785355059344196,"frozenset({'eggs', 'chocolate', 'honey'})"
818,0.6805471736069202,"frozenset({'juice', 'chocolate', 'eggs'})"
